num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
2134,0.8296,0.8311,-0.1648,-0.168,-0.0715,-0.0322,-0.0805,-0.0755,-0.031,-0.0836,0,0.0105,-0.0095,-0.0015,0.0079,-0.0103,-0.0748,-0.0934,-0.1107,-0.0727,-0.099,-0.1022,0.0087,-0.0064,-0.0024,0.008,-0.0064,-0.0022,1
2135,0.8071,0.8033,-0.1548,-0.1517,-0.0659,-0.0226,-0.0643,-0.0705,-0.0257,-0.0638,0.0006,0.0088,-0.0089,0.0006,0.0076,-0.0088,-0.0749,-0.093,-0.1041,-0.0713,-0.093,-0.1032,0.0083,-0.007,-0.0024,0.0075,-0.0059,-0.0023,1
2136,0.7478,0.7425,-0.1375,-0.1359,-0.0543,-0.0121,-0.0564,-0.0509,-0.0158,-0.0566,-0.0007,0.0079,-0.0086,-0.0018,0.0063,-0.0074,-0.0715,-0.0888,-0.0967,-0.0713,-0.0923,-0.0948,0.0063,-0.0055,-0.0016,0.0065,-0.0051,-0.0008,1
2137,0.6849,0.6799,-0.1234,-0.12,-0.0418,-0.0041,-0.0436,-0.0388,-0.0127,-0.0437,-0.0003,0.0082,-0.0086,-0.0007,0.0064,-0.0067,-0.0671,-0.0874,-0.0871,-0.0663,-0.0878,-0.0894,0.0058,-0.0041,-0.0014,0.0057,-0.005,-0.0009,1
2138,0.6152,0.611,-0.0997,-0.0984,-0.0276,-0.0012,-0.0343,-0.0275,-0.002,-0.0324,-0.0023,0.0059,-0.0055,-0.0001,0.0045,-0.0068,-0.0657,-0.0815,-0.0825,-0.0662,-0.0804,-0.0771,0.0044,-0.0028,-0.0012,0.0045,-0.0038,-0.0006,1
2139,0.5367,0.5325,-0.0801,-0.0775,-0.0178,0.0059,-0.0219,-0.0166,0.0035,-0.0217,-0.001,0.0047,-0.0049,-0.0015,0.0029,-0.0041,-0.0596,-0.0694,-0.0707,-0.0569,-0.0678,-0.0653,0.0035,-0.0021,0.0002,0.0034,-0.0023,-0.0004,1
2140,0.4457,0.4398,-0.0534,-0.0519,-0.0085,0.0076,-0.0113,-0.0084,0.006,-0.0052,-0.0006,0.0045,-0.0028,0.0009,0.0018,-0.0009,-0.0446,-0.049,-0.0518,-0.0371,-0.0465,-0.045,0.0025,-0.0016,-0.0019,0.0021,-0.0004,-0.0001,1
2141,0.3304,0.3215,-0.0227,-0.018,0.0019,0.0064,-0.0009,-0.0007,0.0023,0.0015,0.0006,0.0004,0.0008,-0.0001,-0.001,0.001,-0.0034,-0.0082,-0.0064,-0.0037,-0.0044,0.0028,-0.0004,0.001,-0.0004,0,0.0014,0.0016,1
2142,0.1396,0.117,0.0413,0.0462,0.0006,-0.0021,-0.0049,-0.0035,0,-0.0132,0.0026,0.0012,-0.0062,0.0037,0.0011,-0.0061,0.0588,0.0753,0.0741,0.0626,0.0766,0.0746,-0.002,0.0023,0.0003,-0.0026,0.0016,0.0001,1
2143,-0.2693,-0.28,0.1524,0.1513,-0.0214,-0.0087,-0.0459,-0.0285,-0.016,-0.0444,0.0017,0.0025,-0.0071,0.0031,0.0014,-0.0064,0.071,0.0879,0.0863,0.0694,0.0841,0.0847,-0.0032,0.0039,0.0004,-0.0026,0.0027,0.0003,1
2144,-0.3305,-0.33,0.1636,0.1646,-0.0318,-0.0156,-0.0515,-0.029,-0.0187,-0.0476,0.003,0.0032,-0.009,0.0014,0.0012,-0.0067,0.0695,0.0818,0.0869,0.0683,0.0847,0.0865,-0.0031,0.0053,0.0008,-0.002,0.0031,-0.0006,1
2145,-0.3389,-0.3462,0.1627,0.1671,-0.0305,-0.0164,-0.052,-0.0356,-0.0241,-0.0482,0.0018,0.0049,-0.0076,0.0016,0.0027,-0.0052,0.0671,0.0887,0.0905,0.0719,0.0916,0.0907,-0.0027,0.0041,0.0008,-0.0049,0.0047,0.0013,1
2146,-0.4415,-0.4474,0.1612,0.1652,-0.0491,-0.0263,-0.0617,-0.0461,-0.0276,-0.0611,0.0003,0.0056,-0.0066,0.0012,0.0046,-0.0071,0.0688,0.0951,0.0936,0.0689,0.0896,0.095,-0.0047,0.0043,0.0006,-0.0057,0.0052,0.0004,1
2147,-0.5214,-0.5271,0.1627,0.1629,-0.0562,-0.0286,-0.0731,-0.0618,-0.0345,-0.0703,0.0005,0.0065,-0.0078,0.0008,0.0054,-0.0069,0.0672,0.096,0.0973,0.0697,0.0946,0.0969,-0.0065,0.007,0.0005,-0.0066,0.0059,0.001,1
2148,-0.5911,-0.5952,0.1586,0.1655,-0.0678,-0.0387,-0.0842,-0.0688,-0.0379,-0.0813,0.0007,0.0058,-0.0078,-0.0002,0.0068,-0.0081,0.0698,0.0964,0.1001,0.0695,0.0978,0.0981,-0.0071,0.006,0.0009,-0.0063,0.0065,0.0008,1
2149,-0.6541,-0.6567,0.1619,0.1668,-0.0776,-0.042,-0.0892,-0.0803,-0.0476,-0.0887,0.0011,0.0067,-0.0099,0.0013,0.0077,-0.0085,0.0717,0.0964,0.1048,0.0697,0.0995,0.1044,-0.0073,0.0075,0.0012,-0.0066,0.0055,0.0005,1
2150,-0.7109,-0.7138,0.1606,0.1668,-0.0836,-0.0494,-0.1007,-0.0894,-0.0547,-0.0998,0.0018,0.0075,-0.0093,-0.0002,0.006,-0.0089,0.0731,0.1016,0.1076,0.0718,0.0974,0.109,-0.0073,0.0074,0.0005,-0.0069,0.0072,0.0016,1
2151,-0.7625,-0.7669,0.1606,0.166,-0.0953,-0.06,-0.1015,-0.097,-0.0603,-0.1076,0.0019,0.0077,-0.0098,-0.0008,0.0074,-0.0075,0.0736,0.1016,0.1085,0.077,0.1037,0.1096,-0.0073,0.0072,0.0029,-0.0079,0.0064,0.0005,1
2152,-0.8111,-0.8153,0.1604,0.1638,-0.0968,-0.0618,-0.1091,-0.113,-0.0636,-0.1105,-0.0007,0.0071,-0.0104,0.0003,0.0077,-0.0098,0.0762,0.1016,0.1111,0.0776,0.0988,0.1044,-0.0075,0.0089,0.0029,-0.0096,0.0079,0.003,1
2153,-0.8585,-0.8605,0.1609,0.166,-0.1102,-0.0662,-0.1216,-0.1164,-0.0691,-0.1121,0.0003,0.0098,-0.01,-0.0004,0.0077,-0.0083,0.0783,0.1,0.1117,0.0768,0.1027,0.1086,-0.0076,0.0074,0.0007,-0.008,0.008,0.0003,1
2154,-0.9031,-0.9044,0.1635,0.1709,-0.1176,-0.0707,-0.1184,-0.1271,-0.0809,-0.1194,-0.0008,0.009,-0.009,-0.0004,0.0093,-0.009,0.0801,0.0977,0.1137,0.0798,0.1074,0.1166,-0.0095,0.008,0.0038,-0.0092,0.0073,0.0013,1
2155,-0.9446,-0.9472,0.1619,0.1688,-0.1252,-0.0815,-0.1258,-0.1328,-0.0845,-0.1204,-0.0005,0.0091,-0.0064,-0.0029,0.0087,-0.0086,0.0831,0.1042,0.1218,0.0849,0.0953,0.1198,-0.0085,0.0073,0.0025,-0.0092,0.0075,0.0033,1
2156,-0.9827,-0.9868,0.1618,0.1665,-0.1317,-0.0862,-0.1286,-0.139,-0.0909,-0.1332,-0.0004,0.0102,-0.0097,-0.0003,0.009,-0.0084,0.0872,0.1091,0.1182,0.0827,0.101,0.1212,-0.009,0.0067,0.0042,-0.0105,0.0088,0.0018,1
2157,-1.0222,-1.0256,0.1653,0.1689,-0.1374,-0.092,-0.1349,-0.1531,-0.0957,-0.1382,-0.0019,0.0094,-0.0082,-0.0017,0.0078,-0.0097,0.0838,0.104,0.1215,0.0843,0.1033,0.12,-0.009,0.0079,0.0036,-0.0111,0.0063,0.005,1
2158,-1.0605,-1.0616,0.161,0.1701,-0.1496,-0.1007,-0.1465,-0.1595,-0.1034,-0.1411,-0.0004,0.0107,-0.0106,-0.0038,0.01,-0.0085,0.0914,0.1041,0.1252,0.0877,0.1057,0.1252,-0.0089,0.0054,0.0068,-0.0122,0.0084,0.0051,1
2159,-1.097,-1.0978,0.1647,0.1687,-0.1522,-0.1057,-0.134,-0.1656,-0.113,-0.1423,-0.0021,0.0099,-0.0064,-0.0047,0.0099,-0.0075,0.0898,0.1033,0.1253,0.0899,0.1054,0.1247,-0.0106,0.006,0.0059,-0.0111,0.0078,0.005,1
2160,-1.1311,-1.1335,0.1644,0.1693,-0.159,-0.1134,-0.1499,-0.1719,-0.1178,-0.1499,-0.0038,0.011,-0.0082,-0.0032,0.0085,-0.0062,0.0947,0.1094,0.1278,0.0849,0.1061,0.1237,-0.0088,0.0075,0.0059,-0.0132,0.0067,0.0028,1
2161,-1.1639,-1.1675,0.1627,0.1685,-0.1682,-0.1193,-0.1531,-0.1813,-0.1262,-0.1555,-0.0004,0.01,-0.0079,-0.002,0.0096,-0.0081,0.0995,0.1075,0.1316,0.0882,0.1109,0.1292,-0.0099,0.0059,0.0076,-0.0121,0.0054,0.0072,1
2162,-1.1967,-1.1992,0.1631,0.1674,-0.173,-0.1287,-0.1642,-0.1865,-0.1304,-0.1593,-0.0043,0.0095,-0.0056,-0.0023,0.0097,-0.0091,0.1024,0.1052,0.1362,0.098,0.1094,0.1276,-0.0087,0.0087,0.0053,-0.0139,0.0062,0.0082,1
2163,-1.2297,-1.2303,0.1644,0.1701,-0.1792,-0.1324,-0.1635,-0.1949,-0.1359,-0.1657,-0.0026,0.0102,-0.0057,-0.0054,0.0093,-0.0062,0.1019,0.1066,0.1301,0.0936,0.1113,0.1341,-0.01,0.0072,0.008,-0.012,0.0048,0.0071,1
2164,-1.2611,-1.2618,0.1656,0.17,-0.1851,-0.1407,-0.1617,-0.2013,-0.1473,-0.1567,-0.0009,0.0103,-0.0067,-0.0027,0.0106,-0.0058,0.1007,0.1073,0.1365,0.0986,0.1096,0.1323,-0.0101,0.005,0.0099,-0.0117,0.0054,0.0075,1
2165,-1.2906,-1.2931,0.1649,0.1686,-0.1906,-0.1521,-0.1594,-0.2075,-0.1532,-0.1648,-0.0035,0.0109,-0.0067,-0.0049,0.0089,-0.0053,0.0954,0.1059,0.141,0.0958,0.1104,0.135,-0.0085,0.0015,0.0077,-0.0126,0.0074,0.0073,1
2166,-1.3195,-1.3228,0.1643,0.1723,-0.1996,-0.1515,-0.1687,-0.2092,-0.1648,-0.1814,-0.0028,0.0106,-0.0079,-0.0034,0.0098,-0.0062,0.1041,0.1111,0.1367,0.0984,0.1135,0.1366,-0.0086,0.0056,0.0077,-0.0129,0.0064,0.0053,1
2167,-1.334,-1.3343,0.1641,0.1737,-0.1962,-0.153,-0.1796,-0.2121,-0.1573,-0.1805,-0.0023,0.0102,-0.0072,-0.0026,0.0093,-0.0089,0.1073,0.109,0.1424,0.1016,0.1125,0.1369,-0.009,0.0064,0.0083,-0.0141,0.004,0.0095,1
2168,-1.3321,-1.3307,0.1631,0.1725,-0.2009,-0.1545,-0.1815,-0.2146,-0.1555,-0.1716,-0.0009,0.0111,-0.0056,-0.0068,0.0107,-0.0036,0.1105,0.1138,0.1382,0.0973,0.1169,0.1342,-0.0103,0.0054,0.009,-0.0133,0.0048,0.0084,1
2169,-1.3313,-1.3301,0.161,0.1737,-0.1967,-0.1519,-0.169,-0.2197,-0.1576,-0.1686,-0.0029,0.0106,-0.006,-0.0018,0.0099,-0.0067,0.1066,0.1114,0.141,0.0999,0.1104,0.1361,-0.0097,0.0049,0.0098,-0.0136,0.0074,0.0064,1
2170,-1.3308,-1.3313,0.1624,0.1763,-0.1971,-0.1603,-0.1689,-0.2145,-0.1581,-0.1677,-0.0042,0.0111,-0.0077,-0.0035,0.0094,-0.0068,0.1039,0.1098,0.1449,0.1005,0.1066,0.1363,-0.0095,0.0035,0.0063,-0.0128,0.0085,0.0065,1
2171,-1.3298,-1.3313,0.1645,0.1728,-0.1981,-0.1521,-0.1665,-0.2138,-0.1563,-0.1795,-0.0017,0.0093,-0.0078,-0.0042,0.0097,-0.0054,0.1043,0.108,0.1371,0.1032,0.1046,0.1377,-0.0097,0.0083,0.008,-0.0126,0.0083,0.0067,1
2172,-1.3302,-1.3306,0.167,0.1702,-0.1943,-0.1571,-0.1797,-0.207,-0.1533,-0.1758,-0.0024,0.0106,-0.0073,-0.0039,0.0106,-0.0078,0.1119,0.1067,0.1366,0.0997,0.1152,0.1336,-0.0085,0.0032,0.007,-0.0131,0.0081,0.0077,1
2173,-1.317,-1.3133,0.1563,0.1607,-0.1879,-0.147,-0.173,-0.2012,-0.147,-0.1699,-0.0018,0.0094,-0.0084,-0.0021,0.01,-0.004,0.1003,0.1145,0.1334,0.096,0.1168,0.1368,-0.0094,0.0064,0.0073,-0.0128,0.0053,0.0067,1
2174,-1.28,-1.2766,0.1503,0.1551,-0.1784,-0.133,-0.1446,-0.1906,-0.137,-0.155,-0.001,0.0087,-0.007,-0.0019,0.0088,-0.005,0.0993,0.1072,0.1332,0.0954,0.1133,0.1282,-0.0076,0.0069,0.0082,-0.0111,0.0043,0.0078,1
2175,-1.243,-1.2412,0.1371,0.1451,-0.1622,-0.1248,-0.1429,-0.1705,-0.1267,-0.1361,-0.0011,0.0091,-0.0053,-0.0027,0.0074,-0.0041,0.0983,0.1124,0.135,0.0951,0.1158,0.1254,-0.0074,0.0054,0.0072,-0.0105,0.0029,0.0052,1
2176,-1.2053,-1.2045,0.1269,0.1295,-0.1505,-0.1109,-0.1296,-0.1516,-0.1097,-0.1319,-0.0027,0.0077,-0.005,-0.0042,0.0077,-0.0045,0.0971,0.1064,0.1195,0.0901,0.1068,0.1226,-0.0072,0.0032,0.005,-0.0105,0.0042,0.0047,1
2177,-1.1677,-1.1659,0.1167,0.1198,-0.1309,-0.1001,-0.1196,-0.1436,-0.0956,-0.1174,-0.0008,0.0065,-0.0046,-0.0041,0.0066,-0.0038,0.0915,0.1,0.1236,0.0911,0.1045,0.1152,-0.0063,0.0021,0.0052,-0.0098,0.0051,0.0046,1
2178,-1.1299,-1.126,0.1077,0.1093,-0.1241,-0.0927,-0.1079,-0.129,-0.0937,-0.105,-0.0001,0.007,-0.0048,-0.0014,0.0059,-0.0032,0.0892,0.0998,0.1126,0.0872,0.0977,0.1115,-0.0074,0.0025,0.0036,-0.0083,0.0031,0.0036,1
2179,-1.0896,-1.0856,0.0942,0.0937,-0.1107,-0.0807,-0.094,-0.1154,-0.0853,-0.0949,-0.0012,0.006,-0.0037,-0.0025,0.005,-0.0026,0.085,0.0961,0.1116,0.0821,0.1026,0.1071,-0.0056,0.0036,0.0034,-0.0065,0.0024,0.0038,1
2180,-1.0471,-1.0447,0.0859,0.083,-0.0994,-0.073,-0.0875,-0.0994,-0.0756,-0.0839,-0.0009,0.0059,-0.0015,-0.0028,0.0042,-0.0034,0.087,0.0956,0.1078,0.0835,0.0891,0.1057,-0.0051,0.0022,0.004,-0.0061,0.0036,0.0024,1
2181,-1.0025,-1.0011,0.0726,0.0699,-0.0879,-0.0657,-0.0739,-0.0874,-0.0674,-0.0734,-0.0021,0.0037,-0.0026,-0.0024,0.0027,-0.0017,0.0821,0.0915,0.0961,0.0804,0.0936,0.099,-0.0047,0.0016,0.0029,-0.0036,0.0027,0.003,1
2182,-0.9565,-0.9545,0.058,0.0585,-0.076,-0.0568,-0.0688,-0.0806,-0.0573,-0.0673,-0.0022,0.0028,-0.001,-0.0008,0.0024,-0.0018,0.0777,0.0816,0.0919,0.0777,0.0824,0.0873,-0.003,0.0021,0.0015,-0.0041,0.0001,0.002,1
2183,-0.9092,-0.9052,0.0477,0.0421,-0.0644,-0.0491,-0.0606,-0.0749,-0.0517,-0.0563,-0.0005,0.0039,-0.0027,-0.0023,0.0014,0.0002,0.0706,0.0747,0.0789,0.0699,0.0745,0.0752,-0.0026,0.0011,0.0018,-0.0016,-0.0003,0.0011,1
2184,-0.859,-0.8542,0.0268,0.0314,-0.0558,-0.044,-0.0478,-0.0598,-0.0486,-0.0476,0,0.0019,-0.0018,0.0006,0.0011,0.0002,0.0564,0.0536,0.0611,0.0572,0.0557,0.0565,-0.0009,0.0002,0.0017,-0.0015,0.0007,-0.0004,1
2185,-0.8048,-0.8012,0.0148,0.0145,-0.0441,-0.0392,-0.0424,-0.0449,-0.0418,-0.0355,0.0002,0.0012,0,-0.0009,0,0.0006,0.0396,0.0428,0.0424,0.0437,0.0372,0.0401,-0.0001,-0.0006,0.0001,0.0003,-0.0005,-0.0007,1
2186,-0.7461,-0.7433,-0.0028,-0.0062,-0.0353,-0.0347,-0.0321,-0.0292,-0.0338,-0.0313,0.001,-0.0011,0.0012,0,-0.0006,0.003,0.0305,0.027,0.0234,0.0268,0.0235,0.0232,0.0011,-0.0005,-0.0003,0.0018,-0.0013,-0.0011,1
2187,-0.6828,-0.6798,-0.021,-0.0227,-0.0239,-0.0275,-0.0271,-0.0263,-0.0336,-0.0213,0.0013,-0.0006,0.0009,0.0002,-0.003,0.0019,0.0068,0.0001,-0.0043,0.0044,-0.0039,-0.0138,0.0028,-0.0016,-0.0011,0.0023,-0.0005,-0.0019,1
2188,-0.6146,-0.6095,-0.0401,-0.0416,-0.0176,-0.0274,-0.0193,-0.0177,-0.0278,-0.016,0.0001,-0.002,0.0036,-0.0009,-0.0043,0.0033,-0.0129,-0.021,-0.0277,-0.0169,-0.0275,-0.0371,0.0042,-0.0027,-0.0024,0.0032,-0.0028,-0.002,1
2189,-0.5366,-0.5303,-0.0642,-0.0601,-0.0135,-0.0218,-0.0107,-0.0148,-0.0287,-0.0071,-0.001,-0.0032,0.0019,-0.0003,-0.0035,0.0043,-0.0305,-0.0447,-0.046,-0.0308,-0.0496,-0.0512,0.004,-0.0024,-0.0011,0.003,-0.0035,-0.0016,1
2190,-0.4456,-0.4385,-0.0878,-0.0896,-0.0081,-0.0185,-0.0002,-0.0074,-0.021,0.0066,-0.001,-0.0017,0.0025,-0.002,-0.0042,0.0062,-0.0399,-0.0576,-0.0556,-0.0416,-0.0598,-0.0598,0.005,-0.0029,0.0007,0.0027,-0.0036,0,1
2191,-0.3291,-0.3206,-0.1214,-0.1247,-0.0016,-0.0076,0.0099,0.0015,-0.009,0.0169,-0.0015,-0.0013,0.0043,-0.0024,-0.003,0.005,-0.049,-0.0689,-0.0625,-0.0488,-0.0725,-0.0667,0.0043,-0.0028,0.0012,0.0035,-0.0026,0.0017,1
2192,-0.1684,-0.1693,-0.1625,-0.1628,-0.0002,-0.0061,0.0164,0.0021,-0.0084,0.0176,-0.0044,-0.0022,0.0023,-0.0034,-0.0023,0.0041,-0.0513,-0.0717,-0.0675,-0.0565,-0.0762,-0.0722,0.003,-0.0026,0.0007,0.0032,-0.0023,0,1
2193,0.1761,0.197,-0.162,-0.1624,-0.0115,0.0071,-0.028,-0.0132,-0.0009,-0.0269,0.0009,0.0045,-0.005,0.0007,0.0032,-0.0054,-0.0686,-0.085,-0.088,-0.0662,-0.0866,-0.0888,0.0054,-0.0046,-0.0002,0.0035,-0.0045,-0.0005,1
2194,0.3837,0.3936,-0.1622,-0.1618,-0.0265,0.0047,-0.0395,-0.0307,-0.0046,-0.0392,-0.0004,0.008,-0.0071,0.0001,0.0056,-0.009,-0.0677,-0.0921,-0.0983,-0.0665,-0.0938,-0.0952,0.0059,-0.0056,-0.0017,0.0079,-0.0051,-0.0008,1
2195,0.5137,0.52,-0.1635,-0.1588,-0.0391,-0.0076,-0.0526,-0.0413,-0.0108,-0.055,0,0.0069,-0.0094,0,0.0082,-0.0096,-0.0669,-0.0923,-0.1026,-0.0679,-0.0946,-0.0968,0.0074,-0.0052,-0.002,0.0069,-0.0061,-0.0017,1
2196,0.6168,0.6217,-0.1599,-0.1649,-0.0523,-0.013,-0.0594,-0.048,-0.0193,-0.0658,0.0005,0.0097,-0.0112,0.0004,0.0068,-0.0097,-0.0711,-0.0929,-0.1036,-0.0689,-0.0945,-0.1018,0.0079,-0.0068,-0.001,0.0067,-0.0069,-0.001,1
2197,0.7042,0.71,-0.1625,-0.1636,-0.0581,-0.0193,-0.0729,-0.0624,-0.0222,-0.0716,0.0003,0.0098,-0.0099,0.0003,0.007,-0.0107,-0.0726,-0.0933,-0.109,-0.0716,-0.0968,-0.1068,0.0069,-0.0073,-0.0046,0.0073,-0.0077,-0.0018,1
2198,0.7814,0.7875,-0.1626,-0.1651,-0.0673,-0.0274,-0.077,-0.0679,-0.0275,-0.0798,-0.0016,0.0106,-0.0111,-0.0003,0.0084,-0.0104,-0.0728,-0.0966,-0.1161,-0.0697,-0.0946,-0.1097,0.0074,-0.0054,-0.0018,0.009,-0.0066,-0.0039,1
2199,0.853,0.8571,-0.1611,-0.1672,-0.0757,-0.0304,-0.0837,-0.085,-0.0362,-0.0784,-0.0007,0.0109,-0.0093,-0.0004,0.0096,-0.0086,-0.0743,-0.0938,-0.112,-0.0792,-0.092,-0.113,0.0076,-0.0072,-0.0053,0.0092,-0.007,-0.0036,1
2200,0.9198,0.9221,-0.1648,-0.1639,-0.0882,-0.0394,-0.0894,-0.0929,-0.0437,-0.0856,-0.0024,0.011,-0.0082,-0.0017,0.0101,-0.0086,-0.0793,-0.0907,-0.116,-0.0782,-0.0981,-0.1157,0.0095,-0.0071,-0.0053,0.0106,-0.0066,-0.0035,1
2201,0.9808,0.984,-0.1622,-0.1661,-0.0995,-0.0453,-0.0845,-0.1081,-0.0551,-0.0944,-0.0027,0.01,-0.0102,-0.003,0.0105,-0.0062,-0.0815,-0.0953,-0.1186,-0.0839,-0.0998,-0.1183,0.0102,-0.0052,-0.0064,0.0096,-0.0042,-0.0031,1
2202,1.0373,1.0421,-0.1627,-0.166,-0.108,-0.0556,-0.0973,-0.1101,-0.0599,-0.0987,-0.0017,0.0118,-0.0075,-0.0036,0.0094,-0.0094,-0.0856,-0.0998,-0.1219,-0.0794,-0.0993,-0.1184,0.0086,-0.0057,-0.005,0.0109,-0.0069,-0.0041,1
2203,1.0915,1.096,-0.1668,-0.1725,-0.1129,-0.0648,-0.0938,-0.1162,-0.0617,-0.0989,-0.0015,0.0111,-0.0083,-0.0017,0.0112,-0.0065,-0.088,-0.0956,-0.1212,-0.0844,-0.0943,-0.123,0.0078,-0.0033,-0.0054,0.0117,-0.008,-0.0052,1
2204,1.1443,1.1466,-0.1645,-0.1654,-0.1172,-0.0751,-0.1003,-0.1365,-0.0718,-0.1041,-0.002,0.0107,-0.0077,-0.0036,0.0112,-0.0091,-0.092,-0.0905,-0.1286,-0.0827,-0.0974,-0.1228,0.0094,-0.0058,-0.0089,0.0122,-0.0052,-0.0074,1
2205,1.1948,1.1961,-0.1652,-0.1669,-0.1286,-0.0765,-0.1087,-0.1392,-0.084,-0.1106,-0.0018,0.0116,-0.0066,-0.0034,0.0123,-0.0068,-0.0909,-0.1012,-0.1269,-0.0903,-0.0935,-0.1269,0.0124,-0.0051,-0.0094,0.0126,-0.0064,-0.0063,1
2206,1.2421,1.2452,-0.1621,-0.1718,-0.1369,-0.0907,-0.116,-0.1491,-0.0936,-0.1112,-0.0057,0.0099,-0.0083,-0.0033,0.0108,-0.0051,-0.0942,-0.0919,-0.1267,-0.0907,-0.1084,-0.1275,0.0093,-0.0042,-0.0076,0.0123,-0.0033,-0.0072,1
2207,1.2868,1.2915,-0.1658,-0.1738,-0.141,-0.0969,-0.1127,-0.1552,-0.0959,-0.1239,-0.004,0.0131,-0.0019,-0.0066,0.0119,-0.0034,-0.0962,-0.0985,-0.1308,-0.0925,-0.0923,-0.1297,0.0081,-0.0032,-0.0077,0.013,-0.0065,-0.0092,1
2208,1.3312,1.3345,-0.1648,-0.1723,-0.146,-0.1038,-0.1158,-0.1653,-0.1015,-0.123,-0.0021,0.0109,-0.0081,-0.004,0.0111,-0.0045,-0.1055,-0.0947,-0.1329,-0.0998,-0.0986,-0.1342,0.009,-0.0045,-0.01,0.0132,-0.0041,-0.0097,1
2209,1.3333,1.3318,-0.1679,-0.1666,-0.1479,-0.1072,-0.1137,-0.1668,-0.1116,-0.1262,-0.0022,0.0125,-0.0061,-0.004,0.0112,-0.007,-0.0987,-0.0998,-0.1376,-0.0945,-0.0995,-0.1299,0.0094,-0.0018,-0.0109,0.0132,-0.0063,-0.0073,1
2210,1.3322,1.3305,-0.1678,-0.1699,-0.1489,-0.0995,-0.1166,-0.165,-0.1129,-0.1114,-0.0029,0.0122,-0.0042,-0.0034,0.0113,-0.0074,-0.1036,-0.0989,-0.1317,-0.096,-0.0999,-0.1367,0.0088,-0.0017,-0.0121,0.0125,-0.0021,-0.006,1
2211,1.3311,1.3313,-0.1668,-0.174,-0.149,-0.102,-0.1185,-0.1655,-0.112,-0.1127,-0.0047,0.0101,-0.0063,-0.0057,0.0103,-0.0079,-0.0992,-0.1015,-0.1327,-0.092,-0.0997,-0.134,0.0095,-0.0022,-0.0092,0.011,-0.0051,-0.0059,1
2212,1.3061,1.3054,-0.1563,-0.1659,-0.1373,-0.0929,-0.1087,-0.145,-0.0909,-0.107,-0.0033,0.011,-0.0032,-0.0072,0.0088,-0.0053,-0.0968,-0.0931,-0.1279,-0.0984,-0.1016,-0.1283,0.0083,-0.003,-0.0078,0.0118,-0.0064,-0.0081,1
2213,1.2689,1.2675,-0.157,-0.1468,-0.1245,-0.0878,-0.0914,-0.1369,-0.0805,-0.1029,-0.0031,0.0106,-0.0027,-0.0026,0.0098,-0.0039,-0.0896,-0.0972,-0.1275,-0.0862,-0.0973,-0.1258,0.0086,-0.0037,-0.0071,0.011,-0.004,-0.0058,1
2214,1.2332,1.2299,-0.1366,-0.1376,-0.1092,-0.0727,-0.0855,-0.1233,-0.0724,-0.08,-0.0027,0.009,-0.0063,-0.0027,0.0086,-0.0046,-0.0901,-0.0979,-0.125,-0.0883,-0.1006,-0.1196,0.0094,-0.0018,-0.0091,0.0118,-0.0041,-0.0072,1
2215,1.1977,1.1936,-0.129,-0.1256,-0.0976,-0.0646,-0.0654,-0.1076,-0.0664,-0.0766,-0.002,0.0099,-0.0041,-0.004,0.0078,-0.0049,-0.0854,-0.0951,-0.1186,-0.0863,-0.095,-0.1187,0.0073,-0.0032,-0.0077,0.0101,-0.0044,-0.0064,1
2216,1.1591,1.1565,-0.1142,-0.1155,-0.0916,-0.0495,-0.0647,-0.0951,-0.0582,-0.0672,-0.0022,0.007,-0.0048,-0.0024,0.007,-0.005,-0.089,-0.0975,-0.1093,-0.0823,-0.0959,-0.1097,0.0074,-0.0044,-0.0073,0.0074,-0.0031,-0.0051,1
2217,1.1185,1.1175,-0.1054,-0.1024,-0.0755,-0.0469,-0.056,-0.0818,-0.0458,-0.0657,-0.0027,0.0063,-0.0026,-0.0025,0.0056,-0.0048,-0.0827,-0.088,-0.1119,-0.0771,-0.0927,-0.108,0.0074,-0.0022,-0.0058,0.0083,-0.0057,-0.0043,1
2218,1.0772,1.0759,-0.0965,-0.0933,-0.0664,-0.0358,-0.0442,-0.0687,-0.0364,-0.0541,-0.002,0.0047,-0.0035,-0.0037,0.0048,-0.0012,-0.0821,-0.0934,-0.1057,-0.0777,-0.0904,-0.1042,0.0064,-0.0031,-0.0065,0.0078,-0.003,-0.0046,1
2219,1.0355,1.0322,-0.0808,-0.0815,-0.0553,-0.0275,-0.0412,-0.0612,-0.0314,-0.0377,-0.0022,0.0049,-0.002,-0.0012,0.0057,-0.0026,-0.0798,-0.0867,-0.1013,-0.0733,-0.0884,-0.0975,0.0057,-0.0035,-0.0032,0.0069,-0.0008,-0.0032,1
2220,0.992,0.9875,-0.0737,-0.0689,-0.0494,-0.021,-0.0307,-0.0504,-0.024,-0.0333,-0.0015,0.0039,-0.0011,-0.0031,0.0026,-0.0028,-0.0779,-0.081,-0.0932,-0.0737,-0.0832,-0.0891,0.004,-0.0012,-0.0036,0.0056,-0.0032,-0.0022,1
