num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,nothing1,nothing2,nothing3,nothing4,nothing5,nothing6,nothing7,nothing8,nothing9,nothing10,nothing11,nothing12,nothing13,nothing14,nothing15,nothing16,nothing17,state,target
133627,0.4258,0.779,0.6736,-0.5508,-0.9397,-0.6154,3.3322,2.1811,3.4023,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
134210,0.5039,0.8962,0.576,-0.6875,-0.8811,-0.6154,3.3322,2.1811,3.4023,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
134793,0.5234,0.779,0.4392,-0.707,-0.803,-0.5569,3.3544,2.1952,3.4028,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
134794,0.5234,0.779,0.4392,-0.707,-0.803,-0.5569,3.3436,2.1724,3.411,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
135377,0.4062,0.7985,0.5564,-0.707,-0.9593,-0.7912,3.3436,2.1724,3.411,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
135960,0.4844,0.8962,0.4392,-0.668,-1.0374,-0.6154,3.3474,2.1824,3.3885,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
135961,0.4844,0.8962,0.4392,-0.668,-1.0374,-0.6154,3.3474,2.1781,3.3877,0.0144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
136544,0.3867,0.8181,0.5955,-0.6289,-1.1155,-0.8108,3.3432,2.1781,3.3877,0.0144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
137127,0.582,0.8767,0.615,-0.5313,-1.0179,-0.5373,3.3166,2.1848,3.401,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
137128,0.582,0.8767,0.615,-0.5313,-1.0179,-0.5373,3.3166,2.1848,3.4027,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
137711,0.4453,0.8767,0.4978,-0.7656,-0.8421,-0.5569,3.3514,2.1795,3.4027,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
138294,0.4453,0.9548,0.5564,-0.668,-0.9202,-0.5764,3.3352,2.1886,3.407,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
138295,0.4453,0.9548,0.5564,-0.668,-0.9202,-0.5764,3.3352,2.1886,3.407,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
138878,0.4844,0.8376,0.5369,-0.5703,-0.9788,-0.7131,3.3363,2.191,3.4098,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
139462,0.3476,0.8181,0.3806,-0.707,-0.9593,-0.7912,3.3217,2.1834,3.4004,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
140045,0.5039,0.779,0.4392,-0.6875,-0.8225,-0.4201,3.3461,2.1787,3.4158,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
140629,0.4453,0.9353,0.5369,-0.7266,-0.8616,-0.8108,3.3574,2.1862,3.4235,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
141212,0.4062,0.9548,0.5369,-0.7266,-0.9007,-0.7131,3.3407,2.2012,3.4109,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
141796,0.4844,0.8376,0.4978,-0.6289,-0.8616,-0.5764,3.3566,2.1806,3.3966,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
142379,0.4062,0.9353,0.4588,-0.668,-0.9788,-0.6936,3.3435,2.2028,3.3932,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
142963,0.4844,0.8571,0.5564,-0.707,-1.0179,-0.5764,3.3483,2.191,3.3931,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
143546,0.5039,0.8767,0.615,-0.8438,-0.9397,-0.674,3.3516,2.19,3.4152,0.0156,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
144130,0.4453,0.6618,0.5174,-0.668,-0.9593,-0.7717,3.354,2.1722,3.4198,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
144713,0.4844,0.9548,0.6541,-0.668,-0.9788,-0.5178,3.3478,2.1757,3.4107,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
145297,0.5039,0.8181,0.4783,-0.7461,-0.8225,-0.6545,3.3371,2.191,3.4074,0.0152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
145880,0.4844,0.8767,0.5564,-0.5703,-0.803,-0.5569,3.348,2.1974,3.4122,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
145881,0.4844,0.9157,0.5564,-0.6289,-0.9202,-0.7522,3.3315,2.1831,3.4436,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
146464,0.3672,0.9157,0.5564,-0.6289,-0.9202,-0.7522,3.3315,2.1831,3.4436,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
147047,0.5625,0.8376,0.615,-0.668,-0.9983,-0.7131,3.3462,2.1969,3.4229,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
147048,0.5625,0.8376,0.576,-0.707,-0.8225,-0.5569,3.3515,2.1913,3.4271,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
147631,0.3867,0.9548,0.576,-0.707,-0.8225,-0.5569,3.3515,2.1913,3.4271,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
148214,0.3086,0.9548,0.5174,-0.7852,-0.9788,-0.635,3.3538,2.1873,3.4076,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
148215,0.3086,0.9548,0.5174,-0.668,-0.8811,-0.7131,3.3273,2.1827,3.4106,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
148798,0.4062,0.779,0.5369,-0.668,-0.8811,-0.7131,3.3273,2.1827,3.4106,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
149381,0.4844,0.8571,0.7127,-0.6289,-0.803,-0.635,3.3332,2.1872,3.4003,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
149382,0.4844,0.8571,0.7127,-0.6289,-0.8811,-0.6936,3.3363,2.1949,3.4298,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
149965,0.4258,0.9548,0.5564,-0.6289,-0.8811,-0.6936,3.3363,2.1949,3.4298,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
150548,0.4844,0.8962,0.4978,-0.8633,-0.9788,-0.6936,3.3335,2.1949,3.3981,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
150549,0.4844,0.8962,0.4978,-0.8633,-0.9788,-0.6545,3.3566,2.1814,3.4122,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
151132,0.289,0.9353,0.4783,-0.6289,-1.1546,-0.6545,3.3566,2.1814,3.4122,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
151715,0.5234,0.8181,0.4783,-0.6289,-0.9202,-0.7326,3.3577,2.1872,3.4111,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
151716,0.5234,0.8181,0.4783,-0.6289,-0.9202,-0.7326,3.345,2.1865,3.4055,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
152299,0.4062,0.9157,0.5174,-0.6094,-0.9007,-0.6545,3.345,2.1865,3.4055,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
152882,0.4258,0.8571,0.6541,-0.668,-0.764,-0.5569,3.3404,2.1888,3.4153,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
152883,0.4258,0.8571,0.6541,-0.668,-0.764,-0.5569,3.3404,2.1904,3.4177,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
153466,0.4453,0.9743,0.576,-0.8242,-0.9007,-0.4983,3.3558,2.1904,3.4177,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
154049,0.3867,0.9353,0.5564,-0.5508,-1.0569,-0.6936,3.3629,2.1832,3.4193,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
154050,0.3867,0.9353,0.5564,-0.5508,-1.0569,-0.6936,3.3629,2.1832,3.4159,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
154633,0.4258,0.9548,0.4978,-0.6094,-0.9593,-0.6154,3.3415,2.1887,3.4159,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
155216,0.3867,0.9548,0.3611,-0.6485,-0.9593,-0.635,3.336,2.1986,3.4277,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
155217,0.3867,0.9548,0.3611,-0.6485,-0.9593,-0.635,3.336,2.1986,3.4277,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
155800,0.4062,0.8376,0.615,-0.7266,-0.9593,-0.6154,3.3585,2.1954,3.4515,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
156384,0.4062,0.8962,0.5564,-0.6094,-0.9202,-0.7326,3.3627,2.1939,3.4212,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
156967,0.4648,0.8767,0.5369,-0.5899,-0.8811,-0.6545,3.3705,2.1827,3.416,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
157551,0.5234,0.7595,0.5174,-0.6094,-0.9202,-0.7717,3.3389,2.1908,3.4227,0.0124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
158134,0.4258,0.8181,0.6346,-0.6485,-0.8421,-0.674,3.3617,2.1888,3.4203,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
158718,0.3672,0.7985,0.5955,-0.6485,-0.9007,-0.5569,3.3474,2.208,3.4217,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
159301,0.5234,0.8571,0.615,-0.8242,-0.9397,-0.6936,3.3501,2.1873,3.435,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
159885,0.4062,1.0329,0.5174,-0.6289,-0.9007,-0.4983,3.343,2.1835,3.431,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
160468,0.5039,0.8571,0.6541,-0.7852,-0.8421,-0.7131,3.3721,2.199,3.449,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
161052,0.4062,0.7985,0.5955,-0.8047,-0.9007,-0.6545,3.3444,2.1875,3.4282,0.0124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
161635,0.4258,0.8962,0.6736,-0.6485,-0.9202,-0.5764,3.3627,2.199,3.4004,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
162219,0.543,0.8962,0.5955,-0.7266,-1.0374,-0.8108,3.3682,2.2014,3.4373,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
162802,0.3086,0.8767,0.5955,-0.7266,-0.8616,-0.5959,3.3548,2.2095,3.4348,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
162803,0.3086,0.8376,0.4588,-0.7852,-0.803,-0.7131,3.3649,2.1944,3.4617,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
163386,0.4844,0.8376,0.4588,-0.7852,-0.803,-0.7131,3.3649,2.1944,3.4617,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
163969,0.4062,0.9548,0.5369,-0.8242,-0.9007,-0.7326,3.3359,2.1913,3.4119,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
163970,0.4062,0.9548,0.6541,-0.7852,-0.8421,-0.6936,3.3507,2.1969,3.4003,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
164553,0.5625,0.8767,0.6541,-0.7852,-0.8421,-0.6936,3.3507,2.1969,3.4003,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
165136,0.3672,0.8571,0.6931,-0.668,-0.9202,-0.635,3.3318,2.1936,3.4236,0.0155,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
165137,0.3672,0.8571,0.6931,-0.6094,-0.7835,-0.5764,3.3588,2.1975,3.4249,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
165720,0.5039,0.8767,0.6541,-0.6094,-0.7835,-0.5764,3.3588,2.1975,3.4249,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
166303,0.4453,0.8376,0.4588,-0.6289,-0.9788,-0.8303,3.3565,2.1815,3.4229,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
166304,0.4453,0.8376,0.4588,-0.6289,-0.9397,-0.6154,3.3551,2.194,3.4357,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
166887,0.4453,0.7985,0.576,-0.6289,-0.9397,-0.6154,3.3551,2.194,3.4357,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
167470,0.4844,0.74,0.6346,-0.707,-0.9788,-0.6545,3.3519,2.1924,3.4253,0.0124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
167471,0.4844,0.74,0.6346,-0.707,-0.9788,-0.5178,3.3813,2.1926,3.4538,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
168054,0.5234,0.8571,0.5955,-0.7461,-0.8616,-0.5178,3.3813,2.1926,3.4538,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
168637,0.3672,0.8962,0.5564,-0.6485,-1.0569,-0.635,3.3419,2.1999,3.4321,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
168638,0.3672,0.8962,0.5564,-0.6485,-1.0569,-0.635,3.3584,2.2057,3.437,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
169221,0.5625,0.9548,0.6346,-0.8828,-0.8616,-0.674,3.3584,2.2057,3.437,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
169804,0.4258,0.74,0.5369,-0.668,-1.0765,-0.5569,3.3598,2.2056,3.4098,0.0144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
169805,0.4258,0.74,0.5369,-0.668,-1.0765,-0.5569,3.3598,2.2017,3.4329,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
170388,0.4258,0.8962,0.5564,-0.8047,-0.9593,-0.7912,3.3699,2.2017,3.4329,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
170971,0.4258,0.9548,0.576,-0.5703,-0.764,-0.6545,3.3281,2.1942,3.4073,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
170972,0.4258,0.9548,0.576,-0.5703,-0.764,-0.6545,3.3281,2.1942,3.4285,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
171555,0.5039,0.8571,0.5955,-0.668,-0.8225,-0.5764,3.3392,2.1993,3.4285,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
172138,0.5039,0.8376,0.6346,-0.7852,-0.8421,-0.635,3.3709,2.1843,3.4404,0.0139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
172139,0.5039,0.8376,0.6346,-0.7852,-0.8421,-0.635,3.3709,2.1843,3.4404,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
172722,0.2695,0.8571,0.7127,-0.6289,-0.9397,-0.5764,3.3784,2.1956,3.4458,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
173306,0.543,0.9743,0.6541,-0.8242,-0.8421,-0.7131,3.3608,2.196,3.4266,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
173889,0.543,0.8767,0.4783,-0.6875,-0.9007,-0.674,3.357,2.2011,3.4555,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
174473,0.4844,0.8962,0.6541,-0.5899,-0.9397,-0.5959,3.365,2.1982,3.4258,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
175056,0.543,0.8962,0.5564,-1.0195,-0.8421,-0.5764,3.3448,2.211,3.4312,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
175640,0.4844,0.9353,0.4588,-0.6875,-1.0179,-0.5959,3.3782,2.1928,3.4449,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
176223,0.3476,0.8376,0.4588,-0.668,-0.9983,-0.6545,3.3573,2.1889,3.4574,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
176807,0.5039,0.7985,0.5369,-0.6289,-0.7835,-0.5569,3.3625,2.2009,3.4261,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
177390,0.543,0.9548,0.5174,-0.7266,-1.0179,-0.5569,3.3604,2.2,3.4191,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
177974,0.3867,0.8181,0.5369,-0.9219,-0.8616,-0.7912,3.364,2.1965,3.4315,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
178557,0.4062,0.6618,0.5564,-0.7461,-0.8616,-0.5569,3.3557,2.1931,3.4484,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
179141,0.4258,0.9353,0.5564,-0.7266,-0.9007,-0.5569,3.3603,2.1923,3.4672,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
179724,0.4844,0.74,0.5955,-0.8438,-0.9202,-0.6154,3.3563,2.203,3.4239,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
179725,0.4844,0.8376,0.6541,-0.6289,-1.0179,-0.6154,3.3727,2.1951,3.4494,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
180308,0.4453,0.8376,0.6541,-0.6289,-1.0179,-0.6154,3.3727,2.1951,3.4494,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
180891,0.5039,0.9548,0.576,-0.6289,-0.8811,-0.5373,3.3669,2.1967,3.4572,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
180892,0.5039,0.9548,0.5955,-0.7266,-0.9202,-0.6545,3.3779,2.1951,3.444,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
181475,0.543,0.8767,0.5955,-0.7266,-0.9202,-0.6545,3.3779,2.1951,3.444,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
182058,0.5039,0.8962,0.5955,-0.707,-0.764,-0.4592,3.3948,2.1837,3.4716,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
182642,0.5039,0.8962,0.5955,-0.6485,-0.8616,-0.635,3.362,2.1917,3.4312,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2,2
